"INSTITUCIONET E ARSIMIT
 TE LARTE PUBLIK",FAKULTETI,ID E PROGRAMIT TË  STUDIMIT ,"EMERTIMI I PROGRAMIT
 TË  STUDIMIT ",INDEKSI I LENDES,LENDET ME ZGJEDHJE,KOEFICIENTET,SHENIM
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,003, Gjuhë - Letërsi ,68,HISTORI ITALISHT,1.4,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,003, Gjuhë - Letërsi ,69,GJEOGRAFI GJERMANISHT,1.4,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,003, Gjuhë - Letërsi ,80,"Anglisht, Gjuhë e huaj e dytë",1.4,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,003, Gjuhë - Letërsi ,81,"Italisht, Gjuhë e huaj e dytë",1.4,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,003, Gjuhë - Letërsi ,82,"Frengjisht, Gjuhë e huaj e dytë",1.4,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,003, Gjuhë - Letërsi ,83,"Gjermanisht, Gjuhë e huaj e dytë",1.4,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,003, Gjuhë - Letërsi ,84,"Spanjisht, Gjuhë e huaj e dytë",1.4,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,003, Gjuhë - Letërsi ,85,"Greqisht, Gjuhë e huaj e dytë",1.4,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,003, Gjuhë - Letërsi ,86,"Turqisht, Gjuhë e huaj e dytë",1.4,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,1,ANGLISHT,1.4,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,2,ITALISHT,1.4,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,3,FRENGJISHT,1.4,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,4,GJERMANISHT,1.4,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,5,SPANJISHT,1.4,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,6,GREQISHT,1.4,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,7,TURQISHT,1.4,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,8,LETËRSI E THELLUAR,1.4,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,9,MATEMATIKË E THELLUAR,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,10,KIMI BËRTHAMË,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,11,KIMI E THELLUAR,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,12,FIZIKË BËRTHAMË,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,13,FIZIKË E THELLUAR,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,14,BIOLOGJI BËRTHAMË,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,15,BIOLOGJI E THELLUAR,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,16,HISTORI BËRTHAMË,1.4,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,17,HISTORI E THELLUAR,1.4,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,18,GJEOGRAFI BËRTHAMË,1.4,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,19,GJEOGRAFI E THELLUAR,1.4,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,20,EKONOMI BËRTHAMË,1.1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,21,EKONOMI E THELLUAR,1.1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,22,TEKNOLOGJI BËRTHAMË,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,23,TEKNOLOGJI E THELLUAR,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,24,QYTETARI,1.2,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,25,PSIKOLOGJI,1.3,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,26,FILOZOFI,1.4,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,27,SOCIOLOGJI,1.3,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,28,HISTORI MUZIKE,1.1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,29,HISTORI ARTI,1.1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,30,HISTORI BALETI,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,31,ADMINISTRIM BIZNESI,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,32,BUJQËSI,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,33,ELEKTRONIK NË TEKNOLOGJINË E AUTOMATIZIMIT,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,34,ELEKTRONIKË,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,35,ELEKTROTEKNIKË,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,36,GJEODEZI,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,37,"HARRY FULTZ, AUTOMEKANIK",1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,38,"HARRY FULTZ, BIZNES",1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,39,"HARRY FULTZ, ELEKTRONIKË",1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,40,HOTELERI-TURIZËM,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,41,INSTALUES I SISTEMEVE TERMOHIDRAULIKE,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,42,LLOGARI,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,43,MBËSHTETJE E PËRDORUESVE TË TIK,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,44,MEKANIKË,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,45,NDËRTIM,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,46,"PETER MAHRINGER, TEKNOLOGJI INFORMACIONI",1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,47,PËRPUNIM DRURI,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,48,RRJETE TË DHËNASH,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,49,SILVIKULTURË,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,50,SHËRBIME BANKARE,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,51,SHËRBIME MJETESH TRANSPORTI,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,52,SHËRBIME SOCIALE DHE SHËNDETSORE,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,53,TEKNOLOGJI USHQIMORE,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,54,TEKSTIL-KONFEKSIONE,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,55,VETERINARI,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,67,FIZIKË ITALISHT,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,68,HISTORI ITALISHT,1.4,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,69,GJEOGRAFI GJERMANISHT,1.4,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,80,"Anglisht, Gjuhë e huaj e dytë",1.4,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,81,"Italisht, Gjuhë e huaj e dytë",1.4,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,82,"Frengjisht, Gjuhë e huaj e dytë",1.4,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,83,"Gjermanisht, Gjuhë e huaj e dytë",1.4,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,84,"Spanjisht, Gjuhë e huaj e dytë",1.4,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,85,"Greqisht, Gjuhë e huaj e dytë",1.4,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,004, Gazetari ,86,"Turqisht, Gjuhë e huaj e dytë",1.4,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,1,ANGLISHT,1.4,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,2,ITALISHT,1.4,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,3,FRENGJISHT,1.4,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,4,GJERMANISHT,1.4,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,5,SPANJISHT,1.4,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,6,GREQISHT,1.4,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,7,TURQISHT,1.4,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,8,LETËRSI E THELLUAR,1.4,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,9,MATEMATIKË E THELLUAR,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,10,KIMI BËRTHAMË,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,11,KIMI E THELLUAR,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,12,FIZIKË BËRTHAMË,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,13,FIZIKË E THELLUAR,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,14,BIOLOGJI BËRTHAMË,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,15,BIOLOGJI E THELLUAR,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,16,HISTORI BËRTHAMË,1.4,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,17,HISTORI E THELLUAR,1.4,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,18,GJEOGRAFI BËRTHAMË,1.4,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,19,GJEOGRAFI E THELLUAR,1.4,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,20,EKONOMI BËRTHAMË,1.1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,21,EKONOMI E THELLUAR,1.1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,22,TEKNOLOGJI BËRTHAMË,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,23,TEKNOLOGJI E THELLUAR,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,24,QYTETARI,1.2,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,25,PSIKOLOGJI,1.3,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,26,FILOZOFI,1.4,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,27,SOCIOLOGJI,1.3,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,28,HISTORI MUZIKE,1.1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,29,HISTORI ARTI,1.1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,30,HISTORI BALETI,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,31,ADMINISTRIM BIZNESI,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,32,BUJQËSI,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,33,ELEKTRONIK NË TEKNOLOGJINË E AUTOMATIZIMIT,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,34,ELEKTRONIKË,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,35,ELEKTROTEKNIKË,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,36,GJEODEZI,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,37,"HARRY FULTZ, AUTOMEKANIK",1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,38,"HARRY FULTZ, BIZNES",1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,39,"HARRY FULTZ, ELEKTRONIKË",1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,40,HOTELERI-TURIZËM,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,41,INSTALUES I SISTEMEVE TERMOHIDRAULIKE,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,42,LLOGARI,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,43,MBËSHTETJE E PËRDORUESVE TË TIK,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,44,MEKANIKË,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,45,NDËRTIM,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,46,"PETER MAHRINGER, TEKNOLOGJI INFORMACIONI",1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,47,PËRPUNIM DRURI,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,48,RRJETE TË DHËNASH,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,49,SILVIKULTURË,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,50,SHËRBIME BANKARE,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,51,SHËRBIME MJETESH TRANSPORTI,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,52,SHËRBIME SOCIALE DHE SHËNDETSORE,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,53,TEKNOLOGJI USHQIMORE,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,54,TEKSTIL-KONFEKSIONE,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,55,VETERINARI,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,67,FIZIKË ITALISHT,1,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,68,HISTORI ITALISHT,1.4,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,69,GJEOGRAFI GJERMANISHT,1.4,
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,80,"Anglisht, Gjuhë e huaj e dytë",1.4,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,81,"Italisht, Gjuhë e huaj e dytë",1.4,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,82,"Frengjisht, Gjuhë e huaj e dytë",1.4,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,83,"Gjermanisht, Gjuhë e huaj e dytë",1.4,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,84,"Spanjisht, Gjuhë e huaj e dytë",1.4,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,85,"Greqisht, Gjuhë e huaj e dytë",1.4,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I TIRANËS,FAKULTETI  HISTORI - FILOLOGJI,005, Arkeologji dhe Trashëgimi kulturore ,86,"Turqisht, Gjuhë e huaj e dytë",1.4,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I TIRANËS,FAKULTETI I SHKENCAVE NATYRORE,006, Biologji ,1,ANGLISHT,1.3,
UNIVERSITETI I TIRANËS,FAKULTETI I SHKENCAVE NATYRORE,006, Biologji ,2,ITALISHT,1.1,
UNIVERSITETI I TIRANËS,FAKULTETI I SHKENCAVE NATYRORE,006, Biologji ,3,FRENGJISHT,1.1,
UNIVERSITETI I TIRANËS,FAKULTETI I SHKENCAVE NATYRORE,006, Biologji ,4,GJERMANISHT,1.1,
UNIVERSITETI I TIRANËS,FAKULTETI I SHKENCAVE NATYRORE,006, Biologji ,5,SPANJISHT,1.1,
UNIVERSITETI I TIRANËS,FAKULTETI I SHKENCAVE NATYRORE,006, Biologji ,6,GREQISHT,1.1,
UNIVERSITETI I TIRANËS,FAKULTETI I SHKENCAVE NATYRORE,006, Biologji ,7,TURQISHT,1.1,
UNIVERSITETI I TIRANËS,FAKULTETI I SHKENCAVE NATYRORE,006, Biologji ,8,LETËRSI E THELLUAR,1.1,
UNIVERSITETI I TIRANËS,FAKULTETI I SHKENCAVE NATYRORE,006, Biologji ,9,MATEMATIKË E THELLUAR,1.2,
UNIVERSITETI I TIRANËS,FAKULTETI I SHKENCAVE NATYRORE,006, Biologji ,10,KIMI BËRTHAMË,1.2,
UNIVERSITETI I TIRANËS,FAKULTETI I SHKENCAVE NATYRORE,006, Biologji ,11,KIMI E THELLUAR,1.3,
UNIVERSITETI I TIRANËS,FAKULTETI I SHKENCAVE NATYRORE,006, Biologji ,12,FIZIKË BËRTHAMË,1.2,
UNIVERSITETI I TIRANËS,FAKULTETI I SHKENCAVE NATYRORE,006, Biologji ,13,FIZIKË E THELLUAR,1.3,
UNIVERSITETI I TIRANËS,FAKULTETI I SHKENCAVE NATYRORE,006, Biologji ,14,BIOLOGJI BËRTHAMË,1.3,
UNIVERSITETI I TIRANËS,FAKULTETI I SHKENCAVE NATYRORE,006, Biologji ,15,BIOLOGJI E THELLUAR,1.4,
UNIVERSITETI I TIRANËS,FAKULTETI I SHKENCAVE NATYRORE,006, Biologji ,16,HISTORI BËRTHAMË,1,
UNIVERSITETI I TIRANËS,FAKULTETI I SHKENCAVE NATYRORE,006, Biologji ,17,HISTORI E THELLUAR,1.1,
UNIVERSITETI I TIRANËS,FAKULTETI I SHKENCAVE NATYRORE,006, Biologji ,18,GJEOGRAFI BËRTHAMË,1,
UNIVERSITETI I TIRANËS,FAKULTETI I SHKENCAVE NATYRORE,006, Biologji ,19,GJEOGRAFI E THELLUAR,1.1,
UNIVERSITETI I TIRANËS,FAKULTETI I SHKENCAVE NATYRORE,006, Biologji ,20,EKONOMI BËRTHAMË,1,
UNIVERSITETI I TIRANËS,FAKULTETI I SHKENCAVE NATYRORE,006, Biologji ,21,EKONOMI E THELLUAR,1.1,
UNIVERSITETI I TIRANËS,FAKULTETI I SHKENCAVE NATYRORE,006, Biologji ,22,TEKNOLOGJI BËRTHAMË,1,
UNIVERSITETI I TIRANËS,FAKULTETI I SHKENCAVE NATYRORE,006, Biologji ,23,TEKNOLOGJI E THELLUAR,1.1,
UNIVERSITETI I TIRANËS,FAKULTETI I SHKENCAVE NATYRORE,006, Biologji ,24,QYTETARI,1,
UNIVERSITETI I TIRANËS,FAKULTETI I SHKENCAVE NATYRORE,006, Biologji ,25,PSIKOLOGJI,1.1,
UNIVERSITETI I TIRANËS,FAKULTETI I SHKENCAVE NATYRORE,006, Biologji ,26,FILOZOFI,1.1,
UNIVERSITETI I TIRANËS,FAKULTETI I SHKENCAVE NATYRORE,006, Biologji ,27,SOCIOLOGJI,1.1,
UNIVERSITETI I TIRANËS,FAKULTETI I SHKENCAVE NATYRORE,006, Biologji ,28,HISTORI MUZIKE,1,
UNIVERSITETI I TIRANËS,FAKULTETI I SHKENCAVE NATYRORE,006, Biologji ,29,HISTORI ARTI,1,
UNIVERSITETI I TIRANËS,FAKULTETI I SHKENCAVE NATYRORE,006, Biologji ,30,HISTORI BALETI,1,
UNIVERSITETI I TIRANËS,FAKULTETI I SHKENCAVE NATYRORE,006, Biologji ,31,ADMINISTRIM BIZNESI,1,
UNIVERSITETI I TIRANËS,FAKULTETI I SHKENCAVE NATYRORE,006, Biologji ,32,BUJQËSI,1,
UNIVERSITETI I TIRANËS,FAKULTETI I SHKENCAVE NATYRORE,006, Biologji ,33,ELEKTRONIK NË TEKNOLOGJINË E AUTOMATIZIMIT,1,
